"latitude","longitude","date"
38.33885,-82.89059,"1/15/1983"
38.63813,-85.00044,"1/14/2010"
37.28205,-83.21735,"1/14/1984"
38.42968,-82.64877,"8/15/1998"
36.7999,-83.66641,"12/31/1958"
37.1496,-86.0163,"2/4/2005"
36.9372,-88.9949,"1/20/1993"
37.95708,-84.97527,"1/9/2005"
36.772,-86.1425,"4/15/2002"
30.85052,-89.81163,"6/1/1991"
37.97699,-84.90234,"11/15/2011"
NA,NA,""
36.67311,-83.85683,"10/15/1982"
38.90649,-84.67017,"7/15/1994"
NA,NA,""
39.08002,-84.79574,"9/15/2011"
37.65522,-86.93743,"9/1/2015"
NA,NA,""
31.1458,-93.2512,"7/15/1979"
32.8057,-92.40895,"11/15/1977"
NA,NA,""
NA,NA,""
30.74715,-91.76733,"5/11/2015"
31.5831,-93.50845,"11/12/2003"
31.6498,-93.0887,"3/5/1993"
30.509,-90.6763,"1/4/1997"
31.6825,-92.3104,"4/5/2000"
30.2576,-92.6221,"10/14/1972"
29.5385,-90.593,"5/15/1970"
NA,NA,""
32.0131,-91.14448,"6/15/1980"
30.96745,-91.0955,"1/28/2001"
30.49905,-91.01565,"6/5/1982"
NA,NA,""
NA,NA,""
NA,NA,""
31.4871,-92.3309,"12/6/1996"
31.41787,-92.28034,"2/15/2010"
31.368,-92.422,"1/21/2017"
31.6825,-92.3104,"11/18/2000"
32.0199,-92.914,"12/22/2005"
31.1375,-92.4976,"7/15/1977"
31.3799,-92.37835,"7/15/1978"
31.40304,-92.46844,"10/15/1980"
31.3058,-92.4054,"6/1/1981"
31.3904,-92.3495,"7/1/1985"
31.4676,-92.2508,"8/22/2000"
31.60641,-93.4991,"7/15/2018"
31.14195,-93.2952,"7/5/1980"
NA,NA,""
32.7817,-93.9467,"11/15/1987"
31.08774,-91.84467,"10/14/1925"
NA,NA,""
30.8346,-92.64896,"11/15/1980"
42.32359,-72.43863,"4/2/1998"
42.64809,-72.91994,"4/20/2015"
NA,NA,""
41.60551,-70.97708,"5/17/2009"
41.73125,-70.48792,"12/15/1977"
NA,NA,""
NA,NA,""
39.21564,-77.4608,"8/15/1994"
NA,NA,""
NA,NA,""
39.06392,-77.2948,"3/15/2014"
39.64819,-78.32549,"5/15/1989"
NA,NA,""
NA,NA,""
NA,NA,""
42.7396,-73.21289,"9/5/2015"
42.07867,-73.38644,"9/11/2015"
NA,NA,""
42.34607,-73.16418,"11/6/2015"
42.08354,-73.47686,"2/28/2016"
42.63678,-73.16617,"4/30/2016"
41.74419,-70.95906,"7/6/2010"
NA,NA,""
42.12302,-72.89154,"10/1/2000"
42.08179,-72.82665,"8/14/2011"
42.30283,-72.53766,"8/26/2020"
42.12697,-70.97559,"7/13/1979"
42.17865,-70.75587,"11/25/2000"
41.83664,-70.89049,"11/17/2009"
42.09091,-71.42092,"6/25/2013"
41.85164,-70.95207,"4/9/2015"
30.1878,-90.8493,"10/23/2000"
39.50071,-79.23683,"11/2/2022"
NA,NA,""
NA,NA,""
38.63295,-75.80465,"4/15/1999"
NA,NA,""
NA,NA,""
NA,NA,""
NA,NA,""
44.6908,-69.3614,"1/30/2016"
46.1333,-68.8405,"11/15/1970"
NA,NA,""
NA,NA,""
NA,NA,""
NA,NA,""
NA,NA,""
NA,NA,""
NA,NA,""
44.78159,-68.2283,"11/12/2020"
NA,NA,""
45.04705,-70.99485,"7/26/2016"
44.34113,-70.61507,"9/26/2020"
44.32852,-70.68238,"8/1/2022"
45.04943,-68.63222,"10/19/2020"
NA,NA,""
39.01142,-76.53862,"8/15/1972"
NA,NA,""
NA,NA,""
NA,NA,""
NA,NA,""
38.81639,-76.54514,"9/14/2005"
39.11378,-76.811,"5/1/2008"
39.08414,-76.82731,"8/15/2010"
NA,NA,""
39.6946,-76.6691,"5/14/2011"
NA,NA,""
NA,NA,""
NA,NA,""
39.67183,-76.34047,"9/15/1993"
NA,NA,""
NA,NA,""
NA,NA,""
42.2375,-83.67,"7/30/1974"
NA,NA,""
45.964,-86.1437,"4/1/1962"
43.26806,-82.53083,"8/15/1987"
44.377,-84.4995,"11/15/1968"
45.40985,-83.85985,"5/17/1967"
43.103,-86.075,"7/16/1994"
45,-85,"11/5/2011"
43.857,-85.30701,"11/1/1989"
46.87111,-89.31389,"7/20/2002"
43.55,-86.325,"6/15/1976"
43.4245,-86.353,"7/15/1979"
NA,NA,""
43.45135,-85.12935,"9/1/1986"
43.235,-85.34194,"6/12/2002"
43.2725,-85.2515,"8/15/2010"
43.265,-84.94099,"6/15/2012"
43.38621,-84.88741,"10/28/2017"
45.0635,-83.9205,"6/15/2009"
44.94835,-84.165,"7/26/2010"
45.22039,-84.21035,"3/15/2012"
43.689,-86.376,"8/15/2006"
43.5345,-86.29,"6/15/2000"
43.674,-86.4565,"7/15/2011"
NA,NA,""
44.2055,-83.95399,"7/15/2001"
44.36434,-84.05358,"11/17/2003"
44.34035,-84.00156,"5/15/2006"
44.41835,-84.40335,"10/22/2008"
44.48875,-83.88607,"9/6/2016"
44.1305,-85.2165,"5/4/2009"
NA,NA,""
NA,NA,""
44.5256,-84.06493,"10/1/1997"
NA,NA,""
44.53665,-84.16389,"7/9/2006"
44.76,-84.12485,"10/12/2008"
44.565,-83.845,"11/18/2008"
44.59665,-84.0415,"10/9/2010"
44.68,-84.01165,"3/12/2013"
42.86361,-86.16861,"11/7/2002"
45.351,-83.4885,"7/15/2003"
44.4355,-84.7602,"8/12/1980"
44.29188,-84.72922,"4/14/1999"
44.17335,-84.6,"7/16/2009"
44.398,-84.4445,"11/14/2011"
44.41775,-84.5914,"2/5/2013"
NA,NA,""
43.39116,-82.53918,"8/1/2020"
46.34575,-85.95865,"1/1/1977"
NA,NA,""
46.3126,-86.5228,"6/7/1993"
46.18968,-85.97613,"9/15/2002"
45.9796,-86.0221,"7/11/2006"
46.159,-86.611,"6/1/2007"
46.19183,-86.21193,"8/15/2010"
NA,NA,""
NA,NA,""
43.41444,-83.18583,"2/15/1999"
42.15965,-83.55718,"6/19/1999"
42.285,-83.59014,"2/15/2001"
42.30472,-83.60472,"8/7/2001"
42.40611,-83.58,"3/27/2004"
42.36639,-83.86097,"8/31/2004"
42.43235,-84.2915,"7/14/2011"
NA,NA,""
NA,NA,""
NA,NA,""
NA,NA,""
43.60667,-85.27652,"9/15/1982"
NA,NA,""
44.1708,-86.10335,"11/15/1962"
45.91515,-84.87524,"6/1/1979"
46.52889,-85.49639,"2/25/1972"
NA,NA,""
41.93,-84.35389,"5/15/1977"
44.83369,-85.72845,"9/2/2013"
44.0559,-85.92196,"7/15/2012"
47.232,-88.16361,"11/15/2001"
43.153,-85.5995,"10/1/1979"
44.76665,-85.00165,"5/23/2011"
44.525,-85.075,"6/29/2011"
NA,NA,""
NA,NA,""
NA,NA,""
43.21,-85.41,"10/6/2008"
43.22,-85.68,"11/15/2013"
NA,NA,""
41.871,-84.2995,"7/15/1978"
42.068,-84.22701,"11/16/1980"
41.80832,-84.20835,"6/1/1995"
NA,NA,""
42.68505,-84.04025,"7/1/1978"
46.56725,-85.589,"7/1/1986"
46.71195,-85.38834,"7/15/2005"
46.01793,-84.72002,"5/10/2015"
46.22113,-85.77517,"2/23/2022"
NA,NA,""
44.38367,-86.19037,"10/1/1984"
44.4887,-85.93575,"11/15/1995"
44.22671,-86.10172,"11/15/2009"
NA,NA,""
44.25533,-85.9222,"4/5/2012"
NA,NA,""
46.09045,-87.48289,"10/1/1990"
46.61183,-87.73236,"8/1/1991"
46.47182,-87.42407,"7/14/1996"
46.60424,-87.46171,"11/15/2002"
46.52545,-87.5034,"1/22/2004"
46.34445,-87.3459,"1/19/2007"
NA,NA,""
44.091,-86.42896,"11/20/2006"
NA,NA,""
43.577,-85.293,"5/14/2012"
NA,NA,""
45.7457,-87.87157,"7/13/2013"
45.69347,-87.74364,"1/30/2021"
43.79834,-84.2114,"11/15/1972"
43.59611,-84.42722,"9/15/1977"
43.74,-84.58583,"11/15/1997"
NA,NA,""
NA,NA,""
41.972,-83.3595,"9/15/2009"
42.225,-85.6885,"3/15/1974"
NA,NA,""
NA,NA,""
46.10294,-88.45181,"10/31/1960"
NA,NA,""
43.1095,-84.9825,"8/15/1983"
43.94111,-83.27139,"7/15/1965"
41.79639,-84.4587,"5/1/2003"
NA,NA,""
44.66666,-85.79052,"6/25/1982"
46.25,-89.5,"7/15/2012"
43.87,-84.355,"10/1/1996"
NA,NA,""
45.9642,-87.3289,"10/1/1982"
44.7,-84.71,"5/1/1973"
NA,NA,""
46.37165,-84.91665,"2/21/2011"
44.82167,-84.47611,"7/15/2000"
NA,NA,""
46.01278,-86.81917,"7/15/1986"
45.87165,-87.02158,"10/13/1997"
45.74023,-87.09378,"7/16/2001"
45.78247,-87.326,"10/22/2005"
NA,NA,""
NA,NA,""
45.93311,-87.05026,"4/23/2014"
45.89259,-87.04828,"11/26/2016"
46.06728,-87.15701,"5/30/2018"
46.01398,-87.98718,"7/1/1965"
NA,NA,""
43.83165,-84.41335,"1/9/2012"
44.12,-84.50999,"4/6/2013"
46.3018,-89.91997,"8/15/2016"
44.64535,-85.77714,"2/11/1984"
NA,NA,""
44.685,-85.433,"12/3/2008"
NA,NA,""
44.71466,-85.44922,"12/26/2012"
41.9773,-84.7802,"4/11/2006"
NA,NA,""
41.78913,-84.53609,"9/5/2014"
NA,NA,""
NA,NA,""
44.2725,-83.89001,"4/11/2013"
44.49427,-83.40396,"11/14/2016"
44.42654,-83.37971,"10/5/2017"
46.2803,-88.7751,"11/17/1996"
43.5975,-84.66833,"10/20/1990"
NA,NA,""
NA,NA,""
42.20901,-84.53098,"9/1/2000"
42.17291,-84.10373,"11/19/2011"
NA,NA,""
42.39472,-85.60028,"5/26/2002"
NA,NA,""
45.33075,-85.23538,"6/15/2008"
42.323,-85.05965,"9/16/1974"
42.0288,-86.5153,"12/15/1974"
44.5976,-86.09081,"10/1/1984"
NA,NA,""
46.56913,-88.28403,"9/1/1970"
43.92736,-83.92834,"11/15/2003"
44.98276,-83.84937,"6/27/1980"
42.4637,-85.95915,"6/20/2007"
46.35503,-86.97,"7/1/1944"
44.6375,-83.51418,"11/7/2003"
46.50385,-95.11484,"8/15/1992"
45.95602,-94.87069,"4/22/1989"
45.8,-94.27725,"3/17/2018"
44.56215,-83.78585,"10/1/2006"
44.62,-83.62335,"5/19/2011"
44.68047,-83.61314,"7/31/2013"
44.56203,-83.45052,"6/27/2018"
46.4722,-86.5367,"6/14/2007"
NA,NA,""
45.1365,-83.5175,"11/3/2011"
NA,NA,""
46.5244,-88.16701,"7/15/1971"
NA,NA,""
44.62845,-85.86292,"5/15/1985"
44.51436,-85.82096,"8/10/1998"
NA,NA,""
44.73109,-86.11156,"8/1/2010"
41.77945,-85.99374,"2/7/1993"
42.19,-86.36,"6/10/2012"
42.3125,-84.7378,"10/18/1979"
41.80205,-85.84005,"7/1/1969"
NA,NA,""
45.1475,-84.425,"10/16/2008"
45.35665,-84.605,"7/17/2009"
45.31915,-84.30746,"1/8/2013"
NA,NA,""
NA,NA,""
48.52579,-96.28425,"11/4/1978"
NA,NA,""
NA,NA,""
NA,NA,""
47.1589,-94.83755,"6/21/2008"
46.73252,-94.68516,"10/1/1975"
43.80075,-92.36145,"5/19/2002"
46.78149,-93.81888,"9/1/1978"
48.0607,-90.58915,"3/11/2007"
NA,NA,""
NA,NA,""
46.69303,-92.49979,"9/3/1977"
NA,NA,""
NA,NA,""
46.65563,-92.3713,"10/7/2022"
47.3304,-94.1211,"6/6/2006"
46.67197,-94.80162,"8/11/2008"
47.39974,-94.41713,"8/11/2011"
46.06195,-90.0545,"8/18/2013"
43.80075,-92.36145,"10/8/2005"
NA,NA,""
47.52522,-93.25262,"11/1/1970"
NA,NA,""
NA,NA,""
47.49753,-93.61481,"9/15/1999"
47.323,-93.9137,"6/20/2006"
47.31732,-93.28008,"7/11/2009"
47.5,-93,"8/16/2009"
47.65885,-93.75745,"3/3/2013"
47.76524,-94.07877,"6/3/2015"
NA,NA,""
NA,NA,""
46.02361,-92.88618,"6/1/2004"
46.3725,-92.83521,"2/23/2007"
46.3666,-92.84309,"6/10/2007"
48.8572,-96.0073,"4/9/2013"
NA,NA,""
NA,NA,""
NA,NA,""
48.1784,-92.12065,"5/17/1986"
NA,NA,""
NA,NA,""
NA,NA,""
NA,NA,""
47.27147,-93.02428,"7/17/2004"
47.5754,-92.53,"11/10/2006"
47.51591,-92.6349,"10/18/2009"
48.13826,-92.2895,"8/22/2011"
NA,NA,""
47.4284,-92.01759,"9/3/2012"
NA,NA,""
48.1316,-92.296,"6/28/2013"
47.47025,-92.75357,"10/23/2014"
47.83334,-92.92708,"7/17/2018"
46.92417,-92.83774,"7/25/2019"
47.87965,-91.97748,"11/9/2020"
NA,NA,""
45.1836,-93.06226,"2/21/2000"
36.57869,-90.21339,"11/18/2007"
38.039,-90.7517,"10/15/1956"
37.85524,-94.11218,"11/22/2011"
37.5656,-92.1426,"3/15/1977"
36.66887,-93.29459,"8/23/1994"
36.67065,-93.65774,"7/15/1975"
36.87593,-89.86899,"1/14/1986"
37.718,-90.177,"4/10/1976"
38.73802,-90.53249,"10/20/1976"
37.40025,-90.23058,"10/15/2012"
37.9939,-93.8794,"8/15/1977"
38.655,-90.675,"8/1/1976"
37.2306,-91.30804,"6/18/2006"
37.236,-89.55949,"7/16/1969"
38.21285,-90.66216,"10/25/1983"
36.66708,-90.9525,"4/25/1998"
37.286,-89.6075,"11/11/1994"
36.469,-91.154,"5/16/2012"
38.0944,-93.5577,"7/15/1982"
37.5965,-90.4935,"4/13/2017"
38.69428,-90.52987,"10/15/2005"
37.8602,-90.0329,"5/31/2000"
36.63621,-93.31413,"8/1/1981"
NA,NA,""
36.73,-93.51,"11/21/2004"
NA,NA,""
36.71418,-93.25712,"3/17/2006"
36.3881,-93.1073,"3/9/2009"
NA,NA,""
36.39835,-93.14626,"10/15/2013"
36.72415,-93.11722,"2/12/2018"
37.27,-91.985,"10/19/1990"
37.8322,-95.32129,"2/22/2012"
37.84203,-94.6028,"9/18/2012"
37.91544,-94.32079,"9/21/2012"
37.84239,-94.60359,"10/24/2012"
38.11468,-91.06547,"11/18/1989"
37.18847,-90.52135,"5/25/2010"
37.0505,-90.277,"4/1/2016"
NA,NA,""
47.4914,-94.57375,"11/23/1983"
NA,NA,""
NA,NA,""
47.8764,-95.0168,"2/6/2005"
47.43842,-94.98708,"12/4/2010"
47.52413,-94.88525,"12/18/2013"
NA,NA,""
47.48271,-95.05023,"7/15/2014"
37.30427,-90.83465,"7/16/2014"
NA,NA,""
37.714,-92.173,"5/15/1982"
37.7664,-93.5395,"4/21/2000"
NA,NA,""
38.01223,-91.64719,"1/9/2007"
36.00565,-89.67815,"8/15/1960"
36.615,-92.425,"12/5/2004"
37.03575,-94.52888,"6/22/2010"
38.3085,-92.8254,"11/20/2004"
39.1405,-91.419,"9/1/1976"
36.9897,-89.25555,"8/1/2016"
38.305,-92.411,"12/5/2004"
40.57773,-93.64312,"4/24/2015"
36.50787,-94.2319,"9/25/2009"
36.51627,-94.60989,"9/12/2010"
38.1875,-92.337,"8/18/2016"
36.6,-91.2,"6/1/1971"
36.4504,-92.2428,"11/15/2007"
36.06055,-89.98725,"10/15/1961"
39.3735,-91.093,"7/15/1972"
39.445,-91.07,"4/4/1973"
39.29007,-91.09014,"3/31/1991"
NA,NA,""
37.54661,-93.41,"7/20/2001"
37.82861,-92.20055,"2/15/1989"
37.50983,-92.22327,"9/4/2012"
37.422,-91.578,"7/15/2013"
37.4504,-92.5415,"10/1/2014"
37.7925,-92.05,"7/8/2017"
39.20894,-94.2908,"11/15/2012"
NA,NA,""
37.05571,-90.89388,"10/11/2015"
NA,NA,""
39.8397,-91.6533,"6/15/1997"
NA,NA,""
37.5562,-90.2488,"5/31/1986"
39.83804,-93.6515,"6/11/2021"
37.11433,-93.71506,"9/1/1977"
39.1175,-93.4025,"7/11/2003"
38.21719,-90.50072,"1/14/1989"
39.04035,-94.16049,"10/19/1991"
36.97061,-92.09264,"7/30/1967"
38.46253,-93.91737,"11/20/1998"
40.39956,-94.02478,"8/1/1979"
37.07354,-93.13545,"6/1/1988"
38.441,-91.6284,"6/30/1954"
38.40685,-90.7,"10/9/2002"
36.8109,-92.3046,"10/27/1980"
37.02496,-92.11988,"11/15/1982"
36.94109,-92.7622,"8/14/1986"
36.7548,-92.1527,"11/19/2004"
37.79465,-90.79886,"8/25/2005"
NA,NA,""
38.203,-90.5545,"3/8/2019"
38.28,-91.6253,"4/11/2003"
37.0968,-93.4303,"8/9/2002"
37.3317,-93.614,"12/5/2004"
37.66643,-90.86792,"9/24/2009"
NA,NA,""
39.03445,-94.10855,"2/12/2013"
38.5229,-94.19245,"3/8/2013"
38.524,-94.1927,"5/19/2013"
38.5992,-94.1057,"6/7/2013"
38.99353,-94.22043,"3/5/2014"
39.00875,-94.30658,"5/5/2016"
38.521,-94.188,"8/8/2020"
NA,NA,""
37.18124,-94.47345,"1/22/2008"
38.22635,-90.39488,"4/15/1999"
38.4063,-90.7357,"11/24/2009"
NA,NA,""
38.45927,-90.55145,"2/15/2015"
NA,NA,""
39.30745,-94.59565,"4/27/2013"
37.19201,-93.73122,"11/15/1991"
37.117,-93.894,"7/19/1997"
36.589,-93.3945,"11/12/1997"
37.39315,-91.3012,"11/17/1971"
NA,NA,""
37.48743,-93.86594,"12/13/1978"
37.8597,-91.432,"8/15/1977"
38.437,-92.408,"6/13/1973"
39.60238,-94.40015,"7/11/2014"
39.2475,-94.271,"5/19/2012"
39.7557,-92.9282,"11/21/2004"
37.87153,-93.82087,"11/18/2005"
38.7437,-94.2633,"5/15/1983"
NA,NA,""
38.16811,-92.79309,"7/1/1973"
38.56724,-92.07335,"6/30/1999"
NA,NA,""
38.93704,-92.32704,"5/1/2000"
NA,NA,""
36.8133,-93.8232,"12/6/2004"
36.7279,-93.6383,"7/4/2008"
39.08817,-92.31901,"7/13/2004"
38.9099,-92.36771,"1/20/2008"
38.485,-92.225,"4/27/2014"
38.4125,-92.1855,"5/14/2020"
39.3875,-94.43649,"6/8/1996"
38.62,-91.96238,"12/6/2004"
38.04414,-92.97639,"6/15/1986"
38.586,-94.286,"10/15/1983"
38.397,-94.332,"12/14/1988"
38.3905,-94.352,"10/13/1989"
38.46156,-94.14297,"7/23/2020"
37.664,-93.684,"4/15/2007"
39.502,-94.29428,"1/29/2018"
38.81124,-92.59781,"10/15/1975"
NA,NA,""
37.93125,-91.33569,"8/15/1997"
38.11203,-91.1569,"12/5/2004"
38.2081,-91.16042,"10/15/2009"
37.99225,-91.42575,"6/1/2010"
37.99211,-91.42499,"7/5/2022"
37.63169,-91.41383,"4/15/2005"
39.859,-94.856,"7/17/2007"
30.46825,-89.6918,"10/12/1997"
34.31605,-89.845,"10/16/1997"
NA,NA,""
33.50025,-88.40335,"8/6/1978"
32.2714,-88.7496,"8/14/1975"
30.38345,-88.72985,"9/8/2001"
32.40191,-90.19371,"10/10/1979"
30.2464,-89.6111,"7/1/1975"
30.97675,-89.0338,"1/13/2005"
31.39275,-91.08505,"11/28/1979"
32.036,-88.77015,"10/10/1987"
33.56555,-90.8022,"1/30/2005"
33.10925,-89.59135,"1/1/1950"
31.1603,-90.71574,"1/1/1973"
32.036,-88.77015,"10/10/1987"
32.1806,-88.864,"6/15/2004"
32.09515,-88.68893,"10/21/2010"
32.3372,-88.74805,"4/30/1977"
32.31255,-88.65135,"8/15/1981"
32.51638,-88.47103,"1/7/2022"
46.05292,-112.571,"12/15/1988"
47.62167,-115.3903,"3/14/2004"
47.70667,-104.1922,"12/31/1979"
46.02962,-113.1198,"10/11/1991"
47.66724,-108.6873,"1/8/2011"
46.01833,-110.3308,"5/20/1989"
46.97694,-113.8381,"7/14/1977"
46.76389,-110.7781,"5/29/2010"
45.12266,-111.563,"10/21/1978"
48.27011,-115.6418,"7/4/1978"
46.76472,-111.8861,"8/16/1977"
46.24,-111.75,"3/9/2019"
46.18694,-113.6925,"9/30/1994"
48.36139,-113.1236,"10/2/1982"
45.22417,-111.125,"6/3/1993"
45.14665,-111.0834,"7/3/1993"
45.7922,-111.3637,"11/26/2015"
45.61331,-110.7897,"5/30/2016"
48.68,-113.82,"6/18/2003"
46.30766,-113.1424,"10/22/2010"
47.07444,-111.9625,"12/20/1981"
47.04333,-112.7031,"6/30/1982"
47.07954,-112.5649,"11/10/1990"
46.83285,-112.702,"7/12/1994"
47.12806,-111.9094,"1/18/2004"
NA,NA,""
NA,NA,""
46.59692,-110.6268,"12/2/2012"
47.43904,-115.6545,"4/15/2020"
47.03222,-114.0906,"7/13/1989"
47.06032,-114.0717,"7/20/2004"
46.75889,-114.08,"1/23/2005"
46.96508,-114.0725,"9/13/2006"
NA,NA,""
NA,NA,""
46.5252,-113.5911,"7/20/2012"
46.93335,-113.8334,"6/19/2018"
45.66722,-110.8069,"8/22/2001"
45.82285,-114.0125,"9/20/2005"
48.03278,-105.8642,"10/27/1984"
47.25335,-114.45,"12/1/2017"
45.9754,-112.4554,"8/15/2007"
47.60413,-113.7593,"3/20/2010"
47.17833,-111.9744,"3/14/1982"
45.28074,-109.5528,"6/30/2012"
46.48392,-111.2644,"11/24/2012"
45.0262,-106.8331,"1/15/2007"
45.3705,-112.9707,"6/24/2012"
36.09945,-80.7704,"10/1/1971"
36.21335,-78.09365,"11/15/1983"
35.1685,-82.488,"9/10/2011"
35.5131,-83.5582,"7/12/1975"
36.38287,-80.46865,"1/16/1999"
36.48615,-80.375,"5/10/2007"
35.2256,-80.26915,"11/30/1994"
35.18637,-78.63611,"11/15/1976"
35.451,-82.287,"3/15/1991"
34.5287,-79.26708,"10/13/2015"
35.5605,-83.5214,"1/5/1998"
NA,NA,""
35.33783,-83.52992,"1/31/2020"
36.31126,-81.30889,"8/24/1978"
36.0055,-81.08335,"11/18/2019"
36.134,-80.66,"12/12/1976"
47.57549,-144.0265,"9/16/2012"
47.98521,-113.9818,"6/12/2019"
35.0554,-79.88049,"10/18/2008"
35.56577,-79.75537,"8/17/2012"
35.28195,-82.39165,"10/4/2011"
36.31625,-79.03025,"11/15/1997"
34.3924,-77.7485,"3/31/1998"
36.3715,-76.29115,"10/1/1982"
36.2058,-78.968,"5/12/2004"
34.6894,-77.2914,"10/1/1965"
36.0089,-77.90525,"7/18/1979"
35.8934,-81.98335,"9/9/2000"
NA,NA,""
35.2483,-83.28265,"10/1/1973"
35.5311,-78.4048,"7/14/2002"
35.211,-83.007,"7/2/2005"
NA,NA,""
NA,NA,""
35.10486,-83.23206,"12/7/2002"
NA,NA,""
30.0326,-83.52959,"6/29/2015"
35.892,-82.829,"7/5/2005"
35.7695,-82.87408,"1/22/2012"
35.85107,-82.05008,"9/30/2009"
35.30773,-79.75644,"6/30/1990"
35.4449,-80.0616,"6/12/2004"
35.31924,-80.03551,"12/4/2010"
35.43787,-80.69763,"10/24/2011"
35.25048,-79.86721,"4/15/2014"
35.35636,-80.01653,"11/8/2014"
35.31331,-80.00272,"9/24/2015"
35.46955,-80.08778,"10/25/2015"
35.24749,-79.97967,"6/18/2020"
NA,NA,""
34.50917,-77.53445,"10/2/1983"
34.7576,-77.5873,"7/15/1987"
34.53784,-77.50434,"7/16/1999"
34.40434,-77.23759,"2/10/2005"
NA,NA,""
36.13009,-79.1514,"7/1/2022"
NA,NA,""
NA,NA,""
35.18083,-79.21278,"10/14/1995"
35.33975,-82.443,"4/15/1983"
35.89305,-83.26097,"12/2/2005"
35.42525,-77.67995,"10/16/1968"
NA,NA,""
35.91965,-80.6282,"8/15/1977"
35.87885,-80.2068,"11/15/1998"
35.1312,-79.11128,"8/9/1989"
34.79914,-77.10508,"5/21/1977"
35.94585,-81.7418,"9/9/1998"
35.7909,-82.4614,"9/16/1986"
35.998,-76.946,"11/11/1989"
35.88561,-81.92929,"11/9/2010"
36.3461,-81.38915,"3/22/1987"
36.42315,-81.56219,"7/21/2008"
35.95865,-81.95195,"6/17/2011"
35.618,-82.321,"11/17/1991"
35.2725,-82.65414,"6/15/2016"
35.83845,-81.80479,"10/20/2001"
35.78043,-81.77603,"6/26/2013"
35.6267,-81.5917,"11/18/1972"
35.194,-81.402,"8/17/2006"
35.75,-80.375,"4/9/2007"
35.95815,-80.2084,"5/3/2007"
34.78052,-77.85507,"11/19/2011"
35.53467,-83.17152,"7/15/2019"
35.53467,-83.17152,"5/30/2021"
35.36,-82.4831,"12/19/2000"
35.41939,-82.56715,"7/20/2009"
35.94647,-81.03185,"6/12/2013"
35.84103,-81.20877,"10/18/2013"
29.77295,-81.68295,"7/1/1947"
28.09538,-82.74918,"10/21/1977"
28.29425,-82.71758,"1/1/1982"
27.84434,-81.30249,"11/15/1985"
30.7599,-85.76891,"2/18/2003"
38.676,-75.18375,"2/15/1999"
NA,NA,""
NA,NA,""
39.08,-121.42,"10/1/1959"
34.55154,-112.5421,"8/15/1981"
35.06144,-93.45042,"12/1/2007"
NA,NA,""
NA,NA,""
62.9375,-141.5667,"6/18/2004"
55.1872,-132.7982,"5/15/1995"
55.4555,-132.7333,"5/13/2001"
55.2035,-132.8202,"2/9/2004"
62.77335,-141.3165,"4/23/2008"
63.98869,-142.7691,"8/20/2008"
61.96802,-145.3427,"5/15/2022"
NA,NA,""
35.15193,-93.42848,"7/26/2008"
NA,NA,""
NA,NA,""
34.7706,-111.8907,"7/6/2005"
34.7,-112.05,"1/15/2006"
34.45,-112.53,"9/24/2008"
NA,NA,""
34.67245,-111.7099,"6/29/2014"
41.38695,-71.95564,"10/14/2016"
41.59272,-71.90106,"10/15/2019"
NA,NA,""
NA,NA,""
38.88665,-75.3793,"8/16/2010"
38.71,-75.36536,"11/13/2012"
30.46805,-85.4937,"10/15/2003"
30.4664,-85.6316,"8/8/2004"
27.97255,-81.12476,"11/22/1998"
27.99245,-81.19445,"1/2/1999"
28.3609,-80.93504,"3/13/1999"
28.1382,-81.0621,"5/21/1999"
28.13136,-81.00677,"8/26/2011"
NA,NA,""
28.12565,-81.02086,"11/18/2012"
28.11468,-81.35342,"1/22/2013"
26.5931,-80.21295,"7/15/1974"
26.83656,-80.18501,"7/19/1974"
26.80829,-80.16933,"6/14/2003"
28.3836,-82.6053,"6/15/1984"
28.41655,-82.1426,"2/15/2004"
28.252,-82.44749,"7/27/2006"
NA,NA,""
28.19899,-82.76431,"3/5/2009"
28.29324,-82.35606,"12/24/2010"
28.36168,-82.11937,"12/12/2011"
NA,NA,""
28.00845,-81.93871,"9/1/1974"
27.7752,-81.9755,"1/1/1978"
28.021,-81.8642,"7/15/1980"
27.9664,-81.95285,"9/1/1985"
27.8565,-81.8995,"5/1/1995"
27.89469,-81.9742,"10/12/2004"
27.9013,-81.58581,"12/1/2006"
NA,NA,""
NA,NA,""
28.05144,-81.51359,"4/13/2013"
28.525,-81.95499,"4/29/2013"
27.93531,-81.87347,"5/16/2013"
NA,NA,""
27.93991,-81.67247,"8/2/2017"
29.7351,-81.96195,"7/15/1971"
29.56871,-82.05391,"10/10/2008"
29.77291,-81.8592,"5/17/2009"
29.49577,-81.74579,"6/7/2010"
NA,NA,""
NA,NA,""
NA,NA,""
61.5,-142.9,"6/16/2000"
57.7566,-155.981,"7/20/2004"
61.09085,-149.7667,"12/12/2003"
31.99,-87.29,"8/6/2007"
31.4515,-88.08305,"1/6/1997"
33.89236,-87.3775,"7/15/1988"
33.28375,-87.32655,"7/15/1999"
32.91874,-85.9793,"3/30/2014"
33.36305,-86.17122,"11/23/1999"
33.6205,-86.4664,"9/30/2004"
33.3674,-86.64066,"5/9/2004"
32.31435,-85.16235,"9/15/1981"
31.85,-85.925,"8/26/2007"
33.6332,-86.2952,"2/5/2005"
33.59,-86.5,"7/18/2007"
33.48665,-85.8175,"7/15/2000"
33.35,-85.625,"4/22/2007"
