"latitude","longitude","county"
35.95815,-80.2084,"Davidson County"
34.78052,-77.85507,"Duplin County"
35.53467,-83.17152,"Haywood County"
35.53467,-83.17152,"Haywood County"
35.36,-82.4831,"Henderson County"
35.41939,-82.56715,"Henderson County"
35.94647,-81.03185,"Alexander County"
35.84103,-81.20877,"Alexander County"
29.77295,-81.68295,"Putnam County"
28.09538,-82.74918,"Pinellas County"
28.29425,-82.71758,"Pasco County"
27.84434,-81.30249,"Osceola County"
30.7599,-85.76891,"Washington County"
38.676,-75.18375,"Sussex County"
NA,NA,"Windham County"
NA,NA,"New London County"
39.08,-121.42,"Yuba County"
34.55154,-112.5421,"Yavapai County"
35.06144,-93.45042,"Yell County"
NA,NA,"Winston County"
NA,NA,"Valdez-Chitina-Whittier County"
62.9375,-141.5667,"Southeast Fairbanks County"
55.1872,-132.7982,"Prince of Wales County"
55.4555,-132.7333,"Prince of Wales County"
55.2035,-132.8202,"Prince of Wales County"
62.77335,-141.3165,"Southeast Fairbanks County"
63.98869,-142.7691,"Southeast Fairbanks County"
61.96802,-145.3427,"Valdez-Chitina-Whittier County"
NA,NA,"Winston County"
35.15193,-93.42848,"Yell County"
NA,NA,"Yavapai County"
NA,NA,"Yavapai County"
34.7706,-111.8907,"Yavapai County"
34.7,-112.05,"Yavapai County"
34.45,-112.53,"Yavapai County"
NA,NA,"Yavapai County"
34.67245,-111.7099,"Yavapai County"
41.38695,-71.95564,"New London County"
41.59272,-71.90106,"New London County"
NA,NA,"Sussex County"
NA,NA,"Sussex County"
38.88665,-75.3793,"Sussex County"
38.71,-75.36536,"Sussex County"
30.46805,-85.4937,"Washington County"
30.4664,-85.6316,"Washington County"
27.97255,-81.12476,"Osceola County"
27.99245,-81.19445,"Osceola County"
28.3609,-80.93504,"Osceola County"
28.1382,-81.0621,"Osceola County"
28.13136,-81.00677,"Osceola County"
NA,NA,"Osceola County"
28.12565,-81.02086,"Osceola County"
28.11468,-81.35342,"Osceola County"
26.5931,-80.21295,"Palm Beach County"
26.83656,-80.18501,"Palm Beach County"
26.80829,-80.16933,"Palm Beach County"
28.3836,-82.6053,"Pasco County"
28.41655,-82.1426,"Pasco County"
28.252,-82.44749,"Pasco County"
NA,NA,"Pasco County"
28.19899,-82.76431,"Pasco County"
28.29324,-82.35606,"Pasco County"
28.36168,-82.11937,"Pasco County"
NA,NA,"Pinellas County"
28.00845,-81.93871,"Polk County"
27.7752,-81.9755,"Polk County"
28.021,-81.8642,"Polk County"
27.9664,-81.95285,"Polk County"
27.8565,-81.8995,"Polk County"
27.89469,-81.9742,"Polk County"
27.9013,-81.58581,"Polk County"
NA,NA,"Polk County"
NA,NA,"Polk County"
28.05144,-81.51359,"Polk County"
28.525,-81.95499,"Polk County"
27.93531,-81.87347,"Polk County"
NA,NA,"Polk County"
27.93991,-81.67247,"Polk County"
29.7351,-81.96195,"Putnam County"
29.56871,-82.05391,"Putnam County"
29.77291,-81.8592,"Putnam County"
29.49577,-81.74579,"Putnam County"
NA,NA,"Matanuska-Susitna County"
NA,NA,"Kenai-Cook Inlet County"
NA,NA,"Fairbanks County"
61.5,-142.9,"Cordova-McCarthy County"
57.7566,-155.981,"Bristol Bay County"
61.09085,-149.7667,"Anchorage County"
31.99,-87.29,"Wilcox County"
31.4515,-88.08305,"Washington County"
33.89236,-87.3775,"Walker County"
33.28375,-87.32655,"Tuscaloosa County"
32.91874,-85.9793,"Tallapoosa County"
33.36305,-86.17122,"Talladega County"
33.6205,-86.4664,"St. Clair County"
33.3674,-86.64066,"Shelby County"
32.31435,-85.16235,"Russell County"
31.85,-85.925,"Pike County"
33.6332,-86.2952,"St. Clair County"
33.59,-86.5,"St. Clair County"
33.48665,-85.8175,"Talladega County"
33.35,-85.625,"Talladega County"
33.24084,-85.7894,"Talladega County"
33.26035,-87.31821,"Tuscaloosa County"
33.21145,-87.35664,"Tuscaloosa County"
33.20837,-87.28992,"Tuscaloosa County"
33.37095,-87.6942,"Tuscaloosa County"
33.8957,-87.53395,"Walker County"
33.97575,-87.45876,"Walker County"
33.8957,-87.53395,"Walker County"
31.25385,-88.26291,"Washington County"
31.24305,-88.31126,"Washington County"
61.0595,-149.7853,"Anchorage County"
NA,NA,"Bethel County"
NA,NA,"Fairbanks County"
NA,NA,"Fairbanks County"
NA,NA,"Fairbanks County"
64.89139,-147.8142,"Fairbanks County"
NA,NA,"Matanuska-Susitna County"
33.13195,-88.17885,"Pickens County"
34.4881,-86.6333,"Morgan County"
NA,NA,"Monroe County"
30.47612,-88.34223,"Mobile County"
34.27607,-86.17524,"Marshall County"
34.95605,-86.4559,"Madison County"
32.43,-85.705,"Macon County"
32.184,-86.581,"Lowndes County"
34.7325,-86.52105,"Madison County"
32.6825,-85.2222,"Lee County"
34.8986,-87.95277,"Lauderdale County"
33.41574,-88.12475,"Lamar County"
33.8132,-86.7891,"Jefferson County"
34.56327,-85.79889,"Jackson County"
31.23374,-85.21574,"Henry County"
31.00002,-86.99782,"Franklin County"
33.82162,-85.48985,"Etowa County"
34.04129,-85.86473,"Etowa County"
NA,NA,"Franklin County"
31.651,-85.19265,"Henry County"
34.24174,-85.08995,"Jackson County"
33.55153,-86.98473,"Jefferson County"
32.6218,-85.4258,"Lee County"
32.67715,-85.21545,"Lee County"
34.92855,-87.1105,"Limestone County"
34.9263,-87.02025,"Limestone County"
34.6802,-87.00665,"Limestone County"
34.73139,-86.97057,"Limestone County"
34.71139,-86.6575,"Madison County"
34.5422,-86.66465,"Morgan County"
34.55946,-86.59747,"Morgan County"
34.32279,-86.5045,"Morgan County"
34.47091,-86.56954,"Morgan County"
33.13,-88.14999,"Pickens County"
31.13586,-87.06486,"Escambia County"
31.35,-85.7075,"Dale County"
34.29511,-86.88621,"Cullman County"
31.34781,-86.54527,"Covington County"
34.80405,-87.50905,"Colbert County"
31.53475,-85.7944,"Coffee County"
33.7065,-85.57415,"Cleburne County"
33.46345,-85.87055,"Clay County"
31.58255,-87.96095,"Clarke County"
34.14117,-85.22781,"Cherokee County"
34.1288,-86.68,"Blount County"
33.1,-86.86,"Bibb County"
31.86801,-85.35995,"Barbour County"
33.00014,-86.00004,"Blount County"
33.89833,-86.84557,"Blount County"
NA,NA,"Blount County"
32.76967,-86.4891,"Chilton County"
32.48322,-86.37698,"Chilton County"
31.809,-87.56807,"Clarke County"
31.20325,-87.5047,"Clarke County"
NA,NA,"Clarke County"
33.12572,-85.49103,"Clay County"
33.64341,-85.41961,"Cleburne County"
33.65175,-85.52335,"Cleburne County"
34.70112,-87.77686,"Colbert County"
NA,NA,"Colbert County"
31.16,-87.09069,"Conecuh County"
NA,NA,"Conecuh County"
31.29,-86.255,"Covington County"
34.00806,-86.96416,"Cullman County"
31.30503,-85.61766,"Dale County"
32.30673,-87.24547,"Dallas County"
30.7113,-87.91833,"Baldwin County"
32.4456,-86.5653,"Autauga County"
35.07,-91.97,"White County"
36.13361,-93.94389,"Washington County"
NA,NA,"Stone County"
34.97181,-90.95902,"St. Francis County"
34.08204,-94.3457,"Sevier County"
35.1759,-94.0679,"Sebastian County"
35.8019,-92.943,"Searcy County"
34.52473,-92.70348,"Saline County"
36.19791,-91.1125,"Randolph County"
34.87,-92.12,"Pulaski County"
35.42097,-93.15208,"Pope County"
34.70694,-94.45417,"Polk County"
36.042,-93.1545,"Newton County"
33.14759,-93.89135,"Miller County"
33.26666,-93.886,"Miller County"
33.31194,-93.8417,"Miller County"
33.18639,-93.9475,"Miller County"
33.33171,-93.98622,"Miller County"
34.4125,-94.1125,"Polk County"
34.61197,-94.21684,"Polk County"
34.369,-94.3745,"Polk County"
35.27833,-93.13361,"Pope County"
NA,NA,"Pope County"
35.55535,-93.1716,"Pope County"
34.92336,-92.30519,"Pulaski County"
34.92684,-92.30753,"Pulaski County"
34.86535,-92.3575,"Pulaski County"
34.85324,-92.25454,"Pulaski County"
36.154,-91.09,"Randolph County"
34.47,-92.58,"Saline County"
34.56444,-92.58667,"Saline County"
34.55056,-92.34083,"Saline County"
34.53167,-92.40778,"Saline County"
34.73147,-92.75093,"Saline County"
NA,NA,"Saline County"
35.77,-92.44583,"Searcy County"
35.09306,-94.356,"Sebastian County"
33.94073,-94.09966,"Sevier County"
33.1075,-92.33472,"Union County"
33.14663,-92.61493,"Union County"
33.26462,-92.64066,"Union County"
36.20611,-94.23417,"Washington County"
35.255,-91.50301,"White County"
35.34737,-91.60007,"White County"
30.31786,-87.64934,"Baldwin County"
NA,NA,"Marion County"
35.9975,-93.83426,"Madison County"
34.787,-91.735,"Lonoke County"
NA,NA,"Logan County"
33.76986,-94.3643,"Little River County"
34.88111,-91.08056,"Lee County"
35.44944,-91.51306,"Jackson County"
35.64861,-91.45889,"Independence County"
34.08,-93,"Hot Spring County"
33.66554,-93.56799,"Hempstead County"
34.20873,-92.57542,"Grant County"
34.44652,-93.07654,"Garland County"
36.37111,-91.87,"Fulton County"
34.56384,-92.22704,"Faulkner County"
33.40425,-91.48295,"Drew County"
34.17376,-91.07266,"Desha County"
33.7985,-91.27056,"Desha County"
36.33205,-91.52025,"Fulton County"
36.12083,-90.51056,"Greene County"
34.25,-93.1,"Hot Spring County"
34.39,-93.23111,"Hot Spring County"
34.31611,-93.17056,"Hot Spring County"
34.285,-93.162,"Hot Spring County"
NA,NA,"Hot Spring County"
35.69958,-91.51528,"Independence County"
35.703,-91.46231,"Independence County"
33.387,-94.036,"Little River County"
35.186,-93.206,"Logan County"
35.34572,-93.75313,"Logan County"
36.31519,-93.75723,"Madison County"
NA,NA,"Madison County"
36.1655,-93.5515,"Madison County"
36.29871,-92.63179,"Marion County"
36.14065,-92.52505,"Marion County"
36.09306,-92.45677,"Marion County"
35.0194,-90.32,"Crittenden County"
35.36335,-94.229,"Crawford County"
NA,NA,"Conway County"
33.82111,-92.03389,"Cleveland County"
33.88861,-93.20389,"Clark County"
33.26855,-91.22115,"Chicot County"
36.41,-93.74,"Carroll County"
36.25639,-94.07806,"Benton County"
36.19444,-92.38222,"Baxter County"
NA,NA,"Pima County"
33.99989,-110.4298,"Navajo County"
NA,NA,"Mohave County"
NA,NA,"Maricopa County"
33.6247,-109.3191,"Greenlee County"
NA,NA,"Graham County"
NA,NA,"Gila County"
35.241,-111.8634,"Coconino County"
NA,NA,"Coconino County"
34.515,-111.375,"Coconino County"
35.656,-111.938,"Coconino County"
36.4,-112,"Coconino County"
36.74,-112.19,"Coconino County"
34.96295,-111.5228,"Coconino County"
34.90831,-110.8403,"Coconino County"
NA,NA,"Coconino County"
NA,NA,"Coconino County"
34.4274,-110.9986,"Coconino County"
35.1394,-111.6259,"Coconino County"
34.35,-110.98,"Coconino County"
34.33335,-110.9583,"Coconino County"
34.475,-111.08,"Coconino County"
35.09,-111.7,"Coconino County"
34.425,-111.375,"Coconino County"
35.3,-111.675,"Coconino County"
34.34,-110.9725,"Coconino County"
34.575,-111.4,"Coconino County"
34.375,-111.4925,"Coconino County"
35.33069,-111.7101,"Coconino County"
NA,NA,"Coconino County"
NA,NA,"Coconino County"
36.3431,-112.0934,"Coconino County"
34.275,-110.85,"Coconino County"
NA,NA,"Coconino County"
NA,NA,"Coconino County"
34.43951,-111.0946,"Coconino County"
36.65,-112.24,"Coconino County"
34.24228,-110.5712,"Coconino County"
35.30685,-111.7141,"Coconino County"
NA,NA,"Coconino County"
34.43542,-111.3164,"Coconino County"
33.825,-110.925,"Gila County"
34.4,-111.5,"Gila County"
NA,NA,"Gila County"
NA,NA,"Gila County"
34.28939,-111.1367,"Gila County"
32.42445,-109.5601,"Graham County"
32.65,-110.175,"Graham County"
NA,NA,"Graham County"
32.815,-109.675,"Graham County"
32.7071,-109.9643,"Graham County"
32.70631,-109.9134,"Graham County"
32.70722,-109.9648,"Graham County"
NA,NA,"Maricopa County"
32.95,-112.73,"Maricopa County"
33.85,-111.69,"Maricopa County"
NA,NA,"Maricopa County"
33.3785,-112.6432,"Maricopa County"
34.55,-113.46,"Mohave County"
34.27139,-110.0632,"Navajo County"
34.0425,-110.4829,"Navajo County"
34.1,-110.165,"Navajo County"
34,-110,"Navajo County"
34.285,-110.11,"Navajo County"
36.36,-92.55472,"Baxter County"
36.33528,-92.385,"Baxter County"
36.37139,-92.25139,"Baxter County"
36.37399,-92.27071,"Baxter County"
36.38605,-92.30614,"Baxter County"
36.34167,-93.94583,"Benton County"
36.18333,-94.44694,"Benton County"
36.3025,-93.448,"Carroll County"
36.34389,-93.76,"Carroll County"
NA,NA,"Clark County"
NA,NA,"Cleveland County"
35.14639,-90.18444,"Crittenden County"
35.738,-90.1355,"Crittenden County"
31.63,-110.177,"Cochise County"
36.54165,-109.29,"Apache County"
NA,NA,"Ventura County"
36.10222,-118.8489,"Tulare County"
40.33556,-121.9139,"Tehama County"
39.205,-121.58,"Sutter County"
37.39555,-121.4871,"Stanislaus County"
NA,NA,"Sonoma County"
41.82417,-122.9958,"Siskiyou County"
34.73389,-119.9254,"Santa Barbara County"
35.665,-120.55,"San Luis Obispo County"
NA,NA,"San Diego County"
NA,NA,"San Diego County"
32.71528,-117.1564,"San Diego County"
NA,NA,"San Diego County"
33.32237,-116.8782,"San Diego County"
33.2675,-116.8625,"San Diego County"
NA,NA,"San Diego County"
32.81075,-116.4208,"San Diego County"
33.03662,-116.5645,"San Diego County"
34.60665,-120.0023,"Santa Barbara County"
37.055,-121.845,"Santa Cruz County"
38.4906,-121.7138,"Santa Cruz County"
37,-121.7,"Santa Cruz County"
40.8333,-122.6417,"Shasta County"
40.8875,-122.3775,"Shasta County"
40.63556,-122.7325,"Shasta County"
NA,NA,"Shasta County"
40.755,-122.33,"Shasta County"
NA,NA,"Shasta County"
NA,NA,"Shasta County"
NA,NA,"Shasta County"
40.45787,-121.8765,"Shasta County"
NA,NA,"Shasta County"
40.4925,-121.8881,"Shasta County"
40.58667,-122.3906,"Shasta County"
40.88,-121.675,"Shasta County"
40.92911,-121.6156,"Shasta County"
40.75,-122.1667,"Shasta County"
NA,NA,"Shasta County"
40.7974,-122.278,"Shasta County"
NA,NA,"Shasta County"
40.53806,-121.7314,"Shasta County"
40.75,-122.1675,"Shasta County"
40.4999,-121.9167,"Shasta County"
40.8833,-122.2333,"Shasta County"
40.7333,-122.6667,"Shasta County"
40.5835,-122.553,"Shasta County"
40.7729,-122.1024,"Shasta County"
40.64289,-121.8214,"Shasta County"
40.59781,-121.6476,"Shasta County"
NA,NA,"Sierra County"
NA,NA,"Sierra County"
39.5575,-120.8294,"Sierra County"
NA,NA,"Siskiyou County"
41.42806,-122.3839,"Siskiyou County"
41.75,-123.35,"Siskiyou County"
41.31917,-123.1778,"Siskiyou County"
NA,NA,"Siskiyou County"
NA,NA,"Siskiyou County"
NA,NA,"Siskiyou County"
41.75,-123.35,"Siskiyou County"
41.72944,-122.6361,"Siskiyou County"
41.23598,-123.292,"Siskiyou County"
41.28996,-123.056,"Siskiyou County"
NA,NA,"Siskiyou County"
NA,NA,"Siskiyou County"
41.45833,-122.4306,"Siskiyou County"
41.3657,-123.1317,"Siskiyou County"
41.21361,-122.2703,"Siskiyou County"
NA,NA,"Siskiyou County"
NA,NA,"Siskiyou County"
NA,NA,"Siskiyou County"
NA,NA,"Siskiyou County"
NA,NA,"Siskiyou County"
NA,NA,"Siskiyou County"
NA,NA,"Siskiyou County"
41.8111,-123.375,"Siskiyou County"
41.8333,-123.1668,"Siskiyou County"
NA,NA,"Siskiyou County"
41.98645,-123.1749,"Siskiyou County"
41.65925,-123.4498,"Siskiyou County"
NA,NA,"Siskiyou County"
41.845,-122.575,"Siskiyou County"
38.51639,-123.24,"Sonoma County"
38.415,-122.585,"Sonoma County"
38.25583,-122.5833,"Sonoma County"
38.83996,-123.0585,"Sonoma County"
37.475,-121.07,"Stanislaus County"
39.92778,-122.1781,"Tehama County"
40.0625,-123.2208,"Tehama County"
NA,NA,"Tehama County"
NA,NA,"Tehama County"
40.20556,-123.4908,"Trinity County"
NA,NA,"Trinity County"
NA,NA,"Trinity County"
NA,NA,"Trinity County"
NA,NA,"Trinity County"
40.9913,-122.8719,"Trinity County"
40.6789,-122.8055,"Trinity County"
NA,NA,"Trinity County"
NA,NA,"Trinity County"
NA,NA,"Trinity County"
NA,NA,"Trinity County"
NA,NA,"Trinity County"
NA,NA,"Trinity County"
NA,NA,"Trinity County"
40.7485,-123.2718,"Trinity County"
40.98333,-122.6986,"Trinity County"
NA,NA,"Trinity County"
NA,NA,"Trinity County"
41.1139,-122.7,"Trinity County"
36.1894,-118.1729,"Tulare County"
36.05361,-118.5347,"Tulare County"
36.05278,-118.1303,"Tulare County"
NA,NA,"Tulare County"
NA,NA,"Tulare County"
NA,NA,"Tulare County"
36.0438,-118.7402,"Tulare County"
NA,NA,"Tulare County"
36.4525,-118.6092,"Tulare County"
36.22306,-118.6744,"Tulare County"
36.10556,-118.5272,"Tulare County"
36.1999,-118.1666,"Tulare County"
36.07081,-118.2084,"Tulare County"
35.5803,-118.3804,"Tulare County"
35.95835,-118.375,"Tulare County"
36.70835,-118.375,"Tulare County"
35.84503,-118.6331,"Tulare County"
36.56304,-118.7729,"Tulare County"
38.1625,-120.0522,"Tuolumne County"
38.1625,-120.0522,"Tuolumne County"
38.23243,-119.984,"Tuolumne County"
38.29116,-119.7275,"Tuolumne County"
37.81269,-119.8609,"Tuolumne County"
38.19753,-119.9811,"Tuolumne County"
38.19753,-119.9811,"Tuolumne County"
38.19753,-119.9811,"Tuolumne County"
38.06615,-120.1877,"Tuolumne County"
38.2395,-119.8792,"Tuolumne County"
38.03898,-120.2339,"Tuolumne County"
37.89917,-119.9997,"Tuolumne County"
38.05141,-120.0508,"Tuolumne County"
38.26661,-119.8633,"Tuolumne County"
38.19833,-120.0083,"Tuolumne County"
38.17677,-119.9065,"Tuolumne County"
38.33115,-119.7853,"Tuolumne County"
38.32417,-119.7519,"Tuolumne County"
38.28085,-119.836,"Tuolumne County"
37.91111,-119.2569,"Tuolumne County"
38.31722,-119.7489,"Tuolumne County"
38.05,-120.2667,"Tuolumne County"
38.07584,-120.1039,"Tuolumne County"
38.03305,-120.2636,"Tuolumne County"
38.18389,-120.1547,"Tuolumne County"
38.3958,-119.801,"Tuolumne County"
38.24805,-119.9924,"Tuolumne County"
38.03917,-120.0459,"Tuolumne County"
38.0312,-120.2434,"Tuolumne County"
38.23475,-120.1862,"Tuolumne County"
38.09832,-120.0397,"Tuolumne County"
38.015,-120.245,"Tuolumne County"
38.20835,-120.0416,"Tuolumne County"
38.17625,-119.864,"Tuolumne County"
38.21877,-120.0124,"Tuolumne County"
38.375,-120.125,"Tuolumne County"
NA,NA,"Ventura County"
34.625,-119.2916,"Ventura County"
33.9,-109.355,"Apache County"
36.28,-109.14,"Apache County"
NA,NA,"Apache County"
36.09081,-109.4276,"Apache County"
35.97,-109.155,"Apache County"
34.325,-109.64,"Apache County"
34.6,-109.44,"Apache County"
36.225,-109.11,"Apache County"
33.988,-109.7452,"Apache County"
35.175,-109.25,"Apache County"
31.99003,-110.1835,"Cochise County"
NA,NA,"San Bernardino County"
38.90222,-121.0803,"Placer County"
39.3225,-120.2653,"Nevada County"
NA,NA,"Napa County"
35.5565,-121.2919,"Monterey County"
37.83074,-119.4626,"Mono County"
41.41,-120.6781,"Modoc County"
NA,NA,"Mendocino County"
NA,NA,"Mariposa County"
37.35944,-119.6436,"Madera County"
NA,NA,"Lassen County"
38.75,-122.7,"Lake County"
35.2673,-118.9591,"Kern County"
NA,NA,"Inyo County"
37.5703,-118.972,"Inyo County"
37.15889,-118.3743,"Inyo County"
37.22716,-118.6271,"Inyo County"
36.79165,-118.125,"Inyo County"
37.17004,-118.5391,"Inyo County"
NA,NA,"Kern County"
35.75472,-118.4244,"Kern County"
35.56805,-118.6078,"Kern County"
35.51222,-118.3356,"Kern County"
35.44986,-118.5821,"Kern County"
NA,NA,"Kern County"
NA,NA,"Kern County"
NA,NA,"Kern County"
35.7,-117.9667,"Kern County"
35.17748,-118.625,"Kern County"
35.12931,-118.3302,"Kern County"
NA,NA,"Lassen County"
40.43298,-120.7413,"Lassen County"
40.37411,-120.8336,"Lassen County"
NA,NA,"Los Angeles County"
NA,NA,"Los Angeles County"
NA,NA,"Los Angeles County"
NA,NA,"Los Angeles County"
34.2802,-117.8333,"Los Angeles County"
34.25,-118.225,"Los Angeles County"
34.6167,-118.4333,"Los Angeles County"
34.76666,-118.5834,"Los Angeles County"
34.66363,-118.4538,"Los Angeles County"
37.4583,-120.0833,"Mariposa County"
37.69639,-119.4275,"Mariposa County"
39.22361,-123.7675,"Mendocino County"
39.68833,-123.4817,"Mendocino County"
NA,NA,"Mendocino County"
NA,NA,"Mendocino County"
NA,NA,"Mendocino County"
39.44583,-123.8042,"Mendocino County"
39.68833,-123.4817,"Mendocino County"
NA,NA,"Mendocino County"
39.25,-123.15,"Mendocino County"
39.83,-123.115,"Mendocino County"
39.06583,-123.4439,"Mendocino County"
39.83929,-123.2393,"Mendocino County"
39.51489,-123.3899,"Mendocino County"
41.72278,-120.3292,"Modoc County"
41.48722,-120.5414,"Modoc County"
38.04806,-119.2642,"Mono County"
38.29165,-119.54,"Mono County"
37.65028,-118.9592,"Mono County"
37.78861,-119.0736,"Mono County"
38.3068,-119.5483,"Mono County"
37.58325,-118.9166,"Mono County"
37.90613,-119.2481,"Mono County"
37.5999,-119,"Mono County"
37.76666,-118.5333,"Mono County"
37.9333,-119,"Mono County"
NA,NA,"Mono County"
38.04165,-119.2167,"Mono County"
37.79337,-119.118,"Mono County"
38.04679,-119.2654,"Mono County"
37.97761,-119.1291,"Mono County"
36.3779,-121.7146,"Monterey County"
36.2485,-121.495,"Monterey County"
NA,NA,"Monterey County"
39.21278,-120.8908,"Nevada County"
39.30056,-120.6672,"Nevada County"
39.41546,-120.4187,"Nevada County"
39.25396,-121.0517,"Nevada County"
39.50435,-120.3784,"Nevada County"
39.26167,-121.015,"Nevada County"
39.21667,-120.8983,"Nevada County"
39.26361,-121.0161,"Nevada County"
39.31917,-120.3275,"Nevada County"
39.374,-120.914,"Nevada County"
39.02028,-120.8169,"Placer County"
39.01917,-120.8275,"Placer County"
NA,NA,"Placer County"
39.11167,-120.4683,"Placer County"
38.95285,-121.0479,"Placer County"
40.03728,-120.9851,"Plumas County"
39.80825,-121.0456,"Plumas County"
NA,NA,"Plumas County"
NA,NA,"Plumas County"
39.94278,-121.0158,"Plumas County"
NA,NA,"Plumas County"
NA,NA,"Plumas County"
NA,NA,"Riverside County"
33.7655,-116.7078,"Riverside County"
33.81678,-116.6329,"Riverside County"
33.66675,-116.7,"Riverside County"
NA,NA,"Riverside County"
33.95002,-116.5333,"Riverside County"
NA,NA,"San Bernardino County"
NA,NA,"San Bernardino County"
NA,NA,"San Bernardino County"
NA,NA,"San Bernardino County"
NA,NA,"San Bernardino County"
NA,NA,"San Bernardino County"
34.04165,-117.0416,"San Bernardino County"
34.33843,-117.1776,"San Bernardino County"
34.2556,-116.7944,"San Bernardino County"
34.28665,-117.3395,"San Bernardino County"
NA,NA,"Imperial County"
NA,NA,"El Dorado County"
NA,NA,"Contra Costa County"
38.30056,-120.7053,"Calaveras County"
NA,NA,"Butte County"
38.25,-121,"Amador County"
NA,NA,"Alpine County"
NA,NA,"Weld County"
38.826,-105.1146,"Teller County"
37.83905,-107.7247,"San Juan County"
NA,NA,"Routt County"
40.00385,-107.4381,"Rio Blanco County"
40.55415,-106.7084,"Routt County"
NA,NA,"Routt County"
40.4805,-106.7682,"Routt County"
39.879,-106.6735,"Routt County"
37.75417,-107.7667,"San Juan County"
37.70338,-107.7015,"San Juan County"
39.7198,-106.1666,"Summit County"
39.32385,-106.2275,"Summit County"
39.80777,-106.3023,"Summit County"
39.41087,-106.1444,"Summit County"
39.0465,-105.2146,"Teller County"
38.753,-105.1598,"Teller County"
38.71225,-105.1744,"Teller County"
38.91,-105.275,"Teller County"
38.8922,-105.1058,"Teller County"
38.71145,-105.0354,"Teller County"
39.11636,-105.2155,"Teller County"
38.68775,-105.047,"Teller County"
37.62124,-121.7587,"Alameda County"
38.46472,-120.0389,"Alpine County"
38.77778,-119.8208,"Alpine County"
NA,NA,"Alpine County"
38.4775,-120.0047,"Alpine County"
38.77778,-119.8208,"Alpine County"
38.45799,-120.0491,"Alpine County"
38.6167,-119.9501,"Alpine County"
38.51665,-119.6234,"Alpine County"
NA,NA,"Butte County"
39.705,-121.18,"Butte County"
39.64306,-121.2733,"Butte County"
NA,NA,"Butte County"
39.53722,-121.4822,"Butte County"
39.55249,-121.5027,"Butte County"
38.45861,-120.0397,"Calaveras County"
38.20444,-120.3689,"Calaveras County"
38.14167,-119.7111,"Calaveras County"
38.31944,-120.2603,"Calaveras County"
38.27194,-120.2867,"Calaveras County"
38.25472,-120.3536,"Calaveras County"
38.39917,-120.5264,"Calaveras County"
NA,NA,"Del Norte County"
41.75611,-124.2006,"Del Norte County"
NA,NA,"Del Norte County"
41.65,-123.85,"Del Norte County"
NA,NA,"Del Norte County"
NA,NA,"Del Norte County"
NA,NA,"Del Norte County"
NA,NA,"Del Norte County"
NA,NA,"Del Norte County"
NA,NA,"Del Norte County"
NA,NA,"Del Norte County"
NA,NA,"Del Norte County"
41.85526,-123.8435,"Del Norte County"
41.8607,-123.793,"Del Norte County"
NA,NA,"Del Norte County"
NA,NA,"Del Norte County"
NA,NA,"Del Norte County"
NA,NA,"Del Norte County"
NA,NA,"Del Norte County"
NA,NA,"Del Norte County"
NA,NA,"Del Norte County"
NA,NA,"Del Norte County"
41.84998,-124.1417,"Del Norte County"
41.89288,-123.7879,"Del Norte County"
38.93333,-119.9833,"El Dorado County"
NA,NA,"El Dorado County"
38.86,-120.1358,"El Dorado County"
38.93333,-119.9833,"El Dorado County"
NA,NA,"El Dorado County"
38.93333,-119.9833,"El Dorado County"
38.93,-120.205,"El Dorado County"
38.99778,-120.2392,"El Dorado County"
38.9575,-120.0914,"El Dorado County"
38.9575,-120.0914,"El Dorado County"
38.9575,-120.0914,"El Dorado County"
38.91185,-120.5764,"El Dorado County"
38.85556,-120.0133,"El Dorado County"
38.76139,-120.5856,"El Dorado County"
38.72139,-120.5836,"El Dorado County"
38.71806,-120.5619,"El Dorado County"
38.90333,-120.6033,"El Dorado County"
38.96,-120.0969,"El Dorado County"
38.86165,-120.2201,"El Dorado County"
38.9037,-120.6049,"El Dorado County"
39.0833,-120.1666,"El Dorado County"
38.80435,-120.0825,"El Dorado County"
38.79998,-120.2083,"El Dorado County"
38.77386,-120.4036,"El Dorado County"
38.80643,-120.9699,"El Dorado County"
NA,NA,"Fresno County"
NA,NA,"Fresno County"
37.07944,-118.9689,"Fresno County"
37.33694,-119.0139,"Fresno County"
36.7818,-120.201,"Fresno County"
NA,NA,"Fresno County"
NA,NA,"Fresno County"
37.35861,-118.9975,"Fresno County"
37.23389,-119.2119,"Fresno County"
37.2725,-118.9656,"Fresno County"
37.23667,-119.2386,"Fresno County"
37.23167,-119.235,"Fresno County"
37.23389,-119.2119,"Fresno County"
37.2804,-118.9614,"Fresno County"
37.1303,-118.9386,"Fresno County"
37.28675,-118.8741,"Fresno County"
36.77763,-118.9604,"Fresno County"
40.80222,-124.1625,"Humboldt County"
40.94083,-123.6283,"Humboldt County"
40.26639,-123.8692,"Humboldt County"
NA,NA,"Humboldt County"
40.26639,-123.8692,"Humboldt County"
41.30056,-124.0644,"Humboldt County"
NA,NA,"Humboldt County"
NA,NA,"Humboldt County"
NA,NA,"Humboldt County"
40.85,-123.55,"Humboldt County"
NA,NA,"Humboldt County"
NA,NA,"Humboldt County"
NA,NA,"Humboldt County"
40.465,-124,"Humboldt County"
40.85,-123.7,"Humboldt County"
NA,NA,"Humboldt County"
NA,NA,"Humboldt County"
NA,NA,"Humboldt County"
NA,NA,"Humboldt County"
NA,NA,"Humboldt County"
